Composition,Site_X,Site_Y,Site_Z,Temperature,Z_Range_GSvolume_pa,Z_Range_GSbandgap,Y_Range_GSmagmom,Z_Range_AtomicWeight,Z_Range_Number,Y_Range_SpaceGroupNumber,Z_Range_GSmagmom,Z_Mean_GSvolume_pa,Z_Max_NdUnfilled,Z_Mean_NdUnfilled,Z_Range_SpaceGroupNumber,Z_Mean_Electronegativity,Z_Range_NdUnfilled,Z_Range_Row,Y_Mean_GSmagmom,Z_Range_NfValence,Z_Range_NValence,Z_Max_NUnfilled,Y_Max_GSmagmom,Z_Range_NUnfilled,Z_Range_MendeleevNumber,Z_Min_Column,Z_Min_Electronegativity,Z_Min_MendeleevNumber,Z_Mean_NUnfilled,Z_Range_Column,Z_Mean_NpUnfilled,Z_Range_Electronegativity,Y_Range_Electronegativity,Z_Mean_MendeleevNumber,Y_Mean_Electronegativity,Y_Min_Electronegativity,Z_Mean_MeltingT,Z_Mean_SpaceGroupNumber,Z_Max_Electronegativity,Y_Mean_MeltingT,Z_Mean_CovalentRadius,Z_Mean_GSbandgap,Z_Max_MeltingT,Seebeck Coefficient,Electrical Resistivity
Fe2.04V0.96Al,Fe2.000,V1.000,Al1.000,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,56.4203186798241,1.0593978216247808e-05
Fe2.04V0.96Al,Fe2.000,V1.000,Al1.000,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,57.748271470445275,8.794122902577285e-06
Fe2.04V0.96Al,Fe2.000,V1.000,Al1.000,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,53.85663788248404,7.3846611246083795e-06
Fe2.04V0.96Al,Fe2.000,V1.000,Al1.000,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,48.25063606000578,6.295085980337277e-06
Fe2.04(V0.95Ti0.01)Al,Fe2.000,V1.000,Ti0.010Al0.990,100.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.4821,8.0,0.08,31.0,1.6093000000000002,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.03,9.0,4.95,0.07,0.0,72.7,1.63,1.63,943.5453,224.69,1.61,2183.0,121.39,0.0,1941.0,52.57351728329277,1.0137005519093511e-05
Fe2.04(V0.95Ti0.01)Al,Fe2.000,V1.000,Ti0.010Al0.990,150.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.4821,8.0,0.08,31.0,1.6093000000000002,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.03,9.0,4.95,0.07,0.0,72.7,1.63,1.63,943.5453,224.69,1.61,2183.0,121.39,0.0,1941.0,66.37731013775434,8.613535926908985e-06
Fe2.04(V0.95Ti0.01)Al,Fe2.000,V1.000,Ti0.010Al0.990,200.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.4821,8.0,0.08,31.0,1.6093000000000002,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.03,9.0,4.95,0.07,0.0,72.7,1.63,1.63,943.5453,224.69,1.61,2183.0,121.39,0.0,1941.0,75.36140883237141,7.419453696941996e-06
Fe2.04(V0.95Ti0.01)Al,Fe2.000,V1.000,Ti0.010Al0.990,250.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.4821,8.0,0.08,31.0,1.6093000000000002,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.03,9.0,4.95,0.07,0.0,72.7,1.63,1.63,943.5453,224.69,1.61,2183.0,121.39,0.0,1941.0,78.42757113558508,6.484072610056364e-06
Fe2.04(V0.95Ti0.01)Al,Fe2.000,V1.000,Ti0.010Al0.990,300.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.4821,8.0,0.08,31.0,1.6093000000000002,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.03,9.0,4.95,0.07,0.0,72.7,1.63,1.63,943.5453,224.69,1.61,2183.0,121.39,0.0,1941.0,74.941185616128,5.749458318657042e-06
Fe2.04(V0.95Ti0.01)Al,Fe2.000,V1.000,Ti0.010Al0.990,350.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.4821,8.0,0.08,31.0,1.6093000000000002,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.03,9.0,4.95,0.07,0.0,72.7,1.63,1.63,943.5453,224.69,1.61,2183.0,121.39,0.0,1941.0,66.52350127229454,5.1690706394322436e-06
Fe2.04(V0.93Ti0.03)Al,Fe2.000,V1.000,Ti0.029Al0.971,150.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.48609,8.0,0.232,31.0,1.60797,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.087,9.0,4.8549999999999995,0.07,0.0,72.13,1.63,1.63,962.68837,224.101,1.61,2183.0,122.131,0.0,1941.0,77.34475978022019,4.818248491087604e-06
Fe2.04(V0.93Ti0.03)Al,Fe2.000,V1.000,Ti0.029Al0.971,200.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.48609,8.0,0.232,31.0,1.60797,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.087,9.0,4.8549999999999995,0.07,0.0,72.13,1.63,1.63,962.68837,224.101,1.61,2183.0,122.131,0.0,1941.0,92.508785738526,4.523075578487338e-06
Fe2.04(V0.93Ti0.03)Al,Fe2.000,V1.000,Ti0.029Al0.971,250.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.48609,8.0,0.232,31.0,1.60797,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.087,9.0,4.8549999999999995,0.07,0.0,72.13,1.63,1.63,962.68837,224.101,1.61,2183.0,122.131,0.0,1941.0,104.4530313952,4.275325198007007e-06
Fe2.04(V0.93Ti0.03)Al,Fe2.000,V1.000,Ti0.029Al0.971,300.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.48609,8.0,0.232,31.0,1.60797,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.087,9.0,4.8549999999999995,0.07,0.0,72.13,1.63,1.63,962.68837,224.101,1.61,2183.0,122.131,0.0,1941.0,110.2179653092,4.071245530958274e-06
Fe2.04(V0.93Ti0.03)Al,Fe2.000,V1.000,Ti0.029Al0.971,350.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.48609,8.0,0.232,31.0,1.60797,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.087,9.0,4.8549999999999995,0.07,0.0,72.13,1.63,1.63,962.68837,224.101,1.61,2183.0,122.131,0.0,1941.0,107.3757257959,3.905685643298931e-06
Fe2.04(V0.91Ti0.05)Al,Fe2.000,V1.000,Ti0.048Al0.952,100.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49008,8.0,0.384,31.0,1.60664,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.144,9.0,4.76,0.07,0.0,71.56,1.63,1.63,981.83144,223.512,1.61,2183.0,122.872,0.0,1941.0,43.382621549224496,3.7389281059348e-06
Fe2.04(V0.91Ti0.05)Al,Fe2.000,V1.000,Ti0.048Al0.952,150.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49008,8.0,0.384,31.0,1.60664,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.144,9.0,4.76,0.07,0.0,71.56,1.63,1.63,981.83144,223.512,1.61,2183.0,122.872,0.0,1941.0,60.97016278877142,3.6191706024893113e-06
Fe2.04(V0.91Ti0.05)Al,Fe2.000,V1.000,Ti0.048Al0.952,200.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49008,8.0,0.384,31.0,1.60664,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.144,9.0,4.76,0.07,0.0,71.56,1.63,1.63,981.83144,223.512,1.61,2183.0,122.872,0.0,1941.0,76.19212864412971,3.5508002571544128e-06
Fe2.04(V0.91Ti0.05)Al,Fe2.000,V1.000,Ti0.048Al0.952,250.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49008,8.0,0.384,31.0,1.60664,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.144,9.0,4.76,0.07,0.0,71.56,1.63,1.63,981.83144,223.512,1.61,2183.0,122.872,0.0,1941.0,90.2356462262888,3.5196736977813364e-06
Fe2.04(V0.91Ti0.05)Al,Fe2.000,V1.000,Ti0.048Al0.952,300.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49008,8.0,0.384,31.0,1.60664,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.144,9.0,4.76,0.07,0.0,71.56,1.63,1.63,981.83144,223.512,1.61,2183.0,122.872,0.0,1941.0,99.63590753922756,3.5128983420733827e-06
Fe2.04(V0.91Ti0.05)Al,Fe2.000,V1.000,Ti0.048Al0.952,350.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49008,8.0,0.384,31.0,1.60664,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.144,9.0,4.76,0.07,0.0,71.56,1.63,1.63,981.83144,223.512,1.61,2183.0,122.872,0.0,1941.0,101.6670582141,3.518962620246109e-06
Fe2.04(V0.86Ti0.10)Al,Fe2.000,V1.000,Ti0.091Al0.909,100.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,38.97526493576317,1.2765769569975738e-06
Fe2.04(V0.86Ti0.10)Al,Fe2.000,V1.000,Ti0.091Al0.909,150.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,48.95403041323773,1.3591649668278265e-06
Fe2.04(V0.86Ti0.10)Al,Fe2.000,V1.000,Ti0.091Al0.909,200.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,60.43545687533986,1.4959769714034034e-06
Fe2.04(V0.86Ti0.10)Al,Fe2.000,V1.000,Ti0.091Al0.909,250.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,72.82022529342527,1.676641725431806e-06
Fe2.04(V0.86Ti0.10)Al,Fe2.000,V1.000,Ti0.091Al0.909,300.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,83.34936864746004,1.8888567013290824e-06
Fe2.04(V0.86Ti0.10)Al,Fe2.000,V1.000,Ti0.091Al0.909,350.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,89.92523283142594,2.119108671581581e-06
Fe2.04(V0.86Ti0.10)Al,Fe2.000,V1.000,Ti0.091Al0.909,400.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,93.9324375587255,2.353394291107701e-06
TiNi2Sn,Ni2.000,Ti1.000,Sn1.000,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,-8.780867298184125,1.0041072888086756e-07
TiNi2Sn,Ni2.000,Ti1.000,Sn1.000,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,-7.082397522063279,2.908404134832838e-07
TiNi2Sn,Ni2.000,Ti1.000,Sn1.000,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,-5.85320084204948,6.553368915421286e-07
TiNi2Sn,Ni2.000,Ti1.000,Sn1.000,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,-6.594312263229771,4.154791044101453e-07
TiNi2Sn,Ni2.000,Ti1.000,Sn1.000,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,-8.849903061349018,-1.935482399548477e-07
TiNi2Sn,Ni2.000,Ti1.000,Sn1.000,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,-11.276431188006692,-5.379962008105355e-07
TiNi2Sn,Ni2.000,Ti1.000,Sn1.000,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,-12.711791675855183,-2.0059313843203818e-07
TiNi2Sn,Ni2.000,Ti1.000,Sn1.000,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,-13.24446704378487,4.044137520654509e-07
 TiNiCo0.75Sn,Co0.857Sn1.143,Ti1.000,Ni1.000,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,2.0,2.0,0.0,1.91,0.0,0.0,2.25333333333e-05,0.0,0.0,2.0,2.25333333333e-05,0.0,0.0,10.0,1.91,61.0,2.0,0.0,0.0,0.0,0.0,61.0,1.54,1.54,1728.0,225.0,1.91,1941.0,124.0,0.0,1728.0,-71.89981340282941,0.0001371253617038
 TiNiCo0.75Sn,Co0.857Sn1.143,Ti1.000,Ni1.000,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,2.0,2.0,0.0,1.91,0.0,0.0,2.25333333333e-05,0.0,0.0,2.0,2.25333333333e-05,0.0,0.0,10.0,1.91,61.0,2.0,0.0,0.0,0.0,0.0,61.0,1.54,1.54,1728.0,225.0,1.91,1941.0,124.0,0.0,1728.0,-79.32066473791166,0.000139074502286
 TiNiCo0.75Sn,Co0.857Sn1.143,Ti1.000,Ni1.000,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,2.0,2.0,0.0,1.91,0.0,0.0,2.25333333333e-05,0.0,0.0,2.0,2.25333333333e-05,0.0,0.0,10.0,1.91,61.0,2.0,0.0,0.0,0.0,0.0,61.0,1.54,1.54,1728.0,225.0,1.91,1941.0,124.0,0.0,1728.0,-86.55621844202565,0.0001396756625796
 TiNiCo0.75Sn,Co0.857Sn1.143,Ti1.000,Ni1.000,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,2.0,2.0,0.0,1.91,0.0,0.0,2.25333333333e-05,0.0,0.0,2.0,2.25333333333e-05,0.0,0.0,10.0,1.91,61.0,2.0,0.0,0.0,0.0,0.0,61.0,1.54,1.54,1728.0,225.0,1.91,1941.0,124.0,0.0,1728.0,-93.87529857635624,0.0001376569562299
 TiNiCo0.75Sn,Co0.857Sn1.143,Ti1.000,Ni1.000,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,2.0,2.0,0.0,1.91,0.0,0.0,2.25333333333e-05,0.0,0.0,2.0,2.25333333333e-05,0.0,0.0,10.0,1.91,61.0,2.0,0.0,0.0,0.0,0.0,61.0,1.54,1.54,1728.0,225.0,1.91,1941.0,124.0,0.0,1728.0,-100.7936867728,0.0001267246806103
 TiNiCo0.75Sn,Co0.857Sn1.143,Ti1.000,Ni1.000,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,2.0,2.0,0.0,1.91,0.0,0.0,2.25333333333e-05,0.0,0.0,2.0,2.25333333333e-05,0.0,0.0,10.0,1.91,61.0,2.0,0.0,0.0,0.0,0.0,61.0,1.54,1.54,1728.0,225.0,1.91,1941.0,124.0,0.0,1728.0,-106.6962529305,0.0001024456055936
 TiNiCo0.75Sn,Co0.857Sn1.143,Ti1.000,Ni1.000,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,2.0,2.0,0.0,1.91,0.0,0.0,2.25333333333e-05,0.0,0.0,2.0,2.25333333333e-05,0.0,0.0,10.0,1.91,61.0,2.0,0.0,0.0,0.0,0.0,61.0,1.54,1.54,1728.0,225.0,1.91,1941.0,124.0,0.0,1728.0,-111.4590859115,6.912926232355461e-05
 TiNiCo0.75Sn,Co0.857Sn1.143,Ti1.000,Ni1.000,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,2.0,2.0,0.0,1.91,0.0,0.0,2.25333333333e-05,0.0,0.0,2.0,2.25333333333e-05,0.0,0.0,10.0,1.91,61.0,2.0,0.0,0.0,0.0,0.0,61.0,1.54,1.54,1728.0,225.0,1.91,1941.0,124.0,0.0,1728.0,-116.0716242376,4.6710231985642656e-05
Ru2VGa,Ru2.000,V1.000,Ga1.000,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,2.573320207783226,2.4669557338205484e-06
Ru2VGa,Ru2.000,V1.000,Ga1.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,3.497356446312627,2.5571418431738936e-06
Ru2VGa,Ru2.000,V1.000,Ga1.000,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,4.318921375661137,2.621180190365445e-06
Ru2VGa,Ru2.000,V1.000,Ga1.000,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,5.673142497597484,2.672969252920712e-06
Ru2VGa,Ru2.000,V1.000,Ga1.000,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,7.098740151279913,2.710722420500615e-06
Fe2V0.9Ti0.1Al,Fe2.000,V1.000,Ti0.091Al0.909,350.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,-0.8819926623077068,6.085024931352827e-06
Fe2V0.9Ti0.1Al,Fe2.000,V1.000,Ti0.091Al0.909,400.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,-7.028504563875992,5.882892205732643e-06
Fe2V0.9Ti0.1Al,Fe2.000,V1.000,Ti0.091Al0.909,450.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,1.5547103030602585,5.692300913719011e-06
Fe2V0.9Ti0.1Al,Fe2.000,V1.000,Ti0.091Al0.909,500.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,-0.7878922387780096,5.557230924300435e-06
Fe2V0.9Ti0.1Al,Fe2.000,V1.000,Ti0.091Al0.909,350.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,-0.9728101141429948,5.558483063312985e-06
Fe2V0.9Ti0.1Al,Fe2.000,V1.000,Ti0.091Al0.909,400.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,-1.375245528489541,5.344272289999642e-06
Fe2V0.9Ti0.1Al,Fe2.000,V1.000,Ti0.091Al0.909,450.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,-2.6939226428716183,5.1203506211020205e-06
Fe2V0.9Ti0.1Al,Fe2.000,V1.000,Ti0.091Al0.909,500.0,0.2100000000000008,0.0,0.0,20.885461399999997,9.0,0.0,2.25333333333e-05,16.49911,8.0,0.728,31.0,1.60363,8.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,30.0,4.0,1.54,43.0,5.273,9.0,4.545,0.07,0.0,70.27,1.63,1.63,1025.15523,222.179,1.61,2183.0,124.549,0.0,1941.0,-3.4510613338028553,4.89665657444901e-06
